week,state,update_dts,percent_positive,total_pcr_tests,antigen_detections,pcr_detections,epi_week,epi_year
2020-12-19,OH,2022-10-25,0.069,1493.333,0,1.4,51,2020
2020-12-19,OK,2022-10-25,0,420.667,0,0,51,2020
2020-12-19,OR,2022-10-25,0.08,2048.667,0.2,1.6,51,2020
2020-12-19,PA,2022-10-25,0.32,449.667,0,1.4,51,2020
2020-12-19,RI,2022-10-25,0,0,0,0,51,2020
2020-12-19,SC,2022-10-25,0,77.667,0.4,0,51,2020
2020-12-19,SD,2022-10-25,0,34,0,0,51,2020
2020-12-19,TN,2022-10-25,0,11,0,0,51,2020
2020-12-19,TX,2022-10-25,0.041,1412.667,0.6,2.2,51,2020
2020-12-19,UT,2022-10-25,0,0,0,0,51,2020
2020-12-19,VA,2022-10-25,0,201.333,0,0,51,2020
2020-12-19,VT,2022-10-25,0,146.333,0,0,51,2020
2020-12-19,WA,2022-10-25,0,463,0.2,0,51,2020
2020-12-19,WI,2022-10-25,0.028,1186.667,1,0.4,51,2020
2020-12-19,WV,2022-10-25,0.466,134.667,0,0.6,51,2020
2020-12-19,WY,2022-10-25,0,0,0,0,51,2020
2020-12-26,AL,2022-10-25,0,83,2.6,0,52,2020
2020-12-26,AR,2022-10-25,0,85.667,0,0,52,2020
2020-12-26,AZ,2022-10-25,0,155,0,0,52,2020
2020-12-26,CA,2022-10-25,0,1718.333,0,0.2,52,2020
2020-12-26,CO,2022-10-25,0,1563.333,0,0.4,52,2020
2020-12-26,CT,2022-10-25,0.123,296.333,0,0.2,52,2020
2020-12-26,DE,2022-10-25,0,0,0,0,52,2020
2020-12-26,GA,2022-10-25,0.179,1101.667,0.4,10,52,2020
2020-12-26,HI,2022-10-25,0,23.667,0,0,52,2020
2020-12-26,IA,2022-10-25,0,433.667,0,0,52,2020
2020-12-26,ID,2022-10-25,0,84.667,0.2,0,52,2020
2020-12-26,IL,2022-10-25,0,37.333,0,0,52,2020
2020-12-26,IN,2022-10-25,0,435.333,0,0,52,2020
2020-12-26,KS,2022-10-25,0,123,0,0,52,2020
2020-12-26,KY,2022-10-25,0,711.333,0,0,52,2020
2020-12-26,LA,2022-10-25,0,87,0.2,0,52,2020
2020-12-26,MA,2022-10-25,0.159,616.667,0,0.8,52,2020
2020-12-26,MD,2022-10-25,0,279.333,0,0,52,2020
2020-12-26,ME,2022-10-25,0,0,0,0,52,2020
2020-12-26,MI,2022-10-25,0,976,0,0.4,52,2020
2020-12-26,MN,2022-10-25,0.428,316.333,0,1.4,52,2020
2020-12-26,MO,2022-10-25,0,653.667,0,0,52,2020
2020-12-26,MS,2022-10-25,0,0,0,0,52,2020
2020-12-26,MT,2022-10-25,0,79.667,0,0,52,2020
2020-12-26,NC,2022-10-25,0,31.667,0,0,52,2020
2020-12-26,ND,2022-10-25,0,1,0,0,52,2020
2020-12-26,NE,2022-10-25,0.327,172.667,0,0.4,52,2020
2020-12-26,NH,2022-10-25,0,0,0,0,52,2020
2020-12-26,NJ,2022-10-25,0.082,883.333,0,0.4,52,2020
2020-12-26,NM,2022-10-25,0.145,253.333,0,0.8,52,2020
2020-12-26,NV,2022-10-25,0,17,0,0,52,2020
2020-12-26,NY,2022-10-25,0.076,2189.333,0,2,52,2020
2020-12-26,OH,2022-10-25,0.097,1368.667,0.2,1,52,2020
2020-12-26,OK,2022-10-25,0,340.333,0,0,52,2020
2020-12-26,OR,2022-10-25,0.049,2054,0.2,1.6,52,2020
2020-12-26,PA,2022-10-25,0.184,372.667,0,1.2,52,2020
2020-12-26,RI,2022-10-25,0,0,0,0,52,2020
2020-12-26,SC,2022-10-25,0,70.667,0.2,0,52,2020
2020-12-26,SD,2022-10-25,0,36,0,0,52,2020
2020-12-26,TN,2022-10-25,0,9.333,0,0,52,2020
2020-12-26,TX,2022-10-25,0.062,1524.333,0.8,0.6,52,2020
2020-12-26,UT,2022-10-25,0,0,0,0,52,2020
2020-12-26,VA,2022-10-25,0,214.333,0,0,52,2020
2020-12-26,VT,2022-10-25,0,171,0,0,52,2020
2020-12-26,WA,2022-10-25,0,474.667,0.2,0,52,2020
2020-12-26,WI,2022-10-25,0,1201.667,1,0.4,52,2020
2020-12-26,WV,2022-10-25,0,151.667,0,0.4,52,2020
2020-12-26,WY,2022-10-25,0,0,0,0,52,2020
2021-01-02,AL,2022-10-25,0,85.333,2.6,0,53,2020
2021-01-02,AR,2022-10-25,0,78.333,0,0,53,2020
2021-01-02,AZ,2022-10-25,0,163.667,0,0.2,53,2020
2021-01-02,CA,2022-10-25,0.019,1628.667,0.6,0.2,53,2020
2021-01-02,CO,2022-10-25,0,1490.333,0,0,53,2020
2021-01-02,CT,2022-10-25,0.123,321,0,0.2,53,2020
2021-01-02,DE,2022-10-25,0,0,0,0,53,2020
2021-01-02,GA,2022-10-25,0.246,1080,0.4,3.6,53,2020
2021-01-02,HI,2022-10-25,0,24,0,0,53,2020
2021-01-02,IA,2022-10-25,0,437.667,0,0,53,2020
2021-01-02,ID,2022-10-25,0,87,0,0,53,2020
2021-01-02,IL,2022-10-25,0,38.667,0,0,53,2020
2021-01-02,IN,2022-10-25,0,428.667,0,0,53,2020
2021-01-02,KS,2022-10-25,0,106.667,0,0,53,2020
2021-01-02,KY,2022-10-25,0,714.333,0,0,53,2020
2021-01-02,LA,2022-10-25,0,89.333,0.2,0,53,2020
2021-01-02,MA,2022-10-25,0.054,590,0,0.6,53,2020
2021-01-02,MD,2022-10-25,0,296.667,0,0,53,2020
2021-01-02,ME,2022-10-25,0,0,0,0,53,2020
2021-01-02,MI,2022-10-25,0.029,1096.333,0,0.2,53,2020
2021-01-02,MN,2022-10-25,0.431,312.667,0,1,53,2020
2021-01-02,MO,2022-10-25,0,666.333,0,0,53,2020
2021-01-02,MS,2022-10-25,0,0,0,0,53,2020
2021-01-02,MT,2022-10-25,0,82.667,0,0,53,2020
2021-01-02,NC,2022-10-25,0,10,0,0,53,2020
2021-01-02,ND,2022-10-25,0,2,0,0,53,2020
2021-01-02,NE,2022-10-25,0,164.667,0,0.4,53,2020
2021-01-02,NH,2022-10-25,0,0,0,0,53,2020
2021-01-02,NJ,2022-10-25,0,903.667,0,0.6,53,2020
2021-01-02,NM,2022-10-25,0.277,368.333,0,1,53,2020
2021-01-02,NV,2022-10-25,0,17.667,0,0,53,2020
2021-01-02,NY,2022-10-25,0.096,2311.667,0,2,53,2020
2021-01-02,OH,2022-10-25,0.075,1330,0.2,1,53,2020
2021-01-02,OK,2022-10-25,0,372,0,0.2,53,2020
2021-01-02,OR,2022-10-25,0.079,2133.333,0,1,53,2020
2021-01-02,PA,2022-10-25,0.098,378.667,0,0.4,53,2020
2021-01-02,RI,2022-10-25,0,0,0,0,53,2020
2021-01-02,SC,2022-10-25,0,64,0.6,0,53,2020
2021-01-02,SD,2022-10-25,0,35,0,0,53,2020
2021-01-02,TN,2022-10-25,0,7.333,0,0,53,2020
2021-01-02,TX,2022-10-25,0.062,1714.333,0.6,0.8,53,2020
2021-01-02,UT,2022-10-25,0,0,0,0,53,2020
2021-01-02,VA,2022-10-25,0,234,0,0,53,2020
2021-01-02,VT,2022-10-25,0,167.333,0,0,53,2020
2021-01-02,WA,2022-10-25,0,456.333,0.2,0,53,2020
2021-01-02,WI,2022-10-25,0.024,1261.667,0.6,0.2,53,2020
2021-01-02,WV,2022-10-25,0,165.333,0,0,53,2020
2021-01-02,WY,2022-10-25,0,0,0,0,53,2020
2021-01-09,AL,2022-10-25,0,84.667,2.6,0.2,1,2021
2021-01-09,AR,2022-10-25,0,89.667,0,0,1,2021
2021-01-09,AZ,2022-10-25,0.215,163.667,0,0.2,1,2021
2021-01-09,CA,2022-10-25,0.019,1605.667,0.6,0.4,1,2021
2021-01-09,CO,2022-10-25,0,1452,0,0,1,2021
2021-01-09,CT,2022-10-25,0.123,260.667,0,0.2,1,2021
2021-01-09,DE,2022-10-25,0,0,0,0,1,2021
2021-01-09,GA,2022-10-25,0.498,1112.667,0.6,4.8,1,2021
2021-01-09,HI,2022-10-25,0,28.667,0,0,1,2021
2021-01-09,IA,2022-10-25,0,521.333,0,0,1,2021
2021-01-09,ID,2022-10-25,0,86,0,0,1,2021
2021-01-09,IL,2022-10-25,0,39.333,0,0,1,2021
2021-01-09,IN,2022-10-25,0,424.333,0,0,1,2021
2021-01-09,KS,2022-10-25,0,97,0,0,1,2021
2021-01-09,KY,2022-10-25,0,770.667,0,0,1,2021
2021-01-09,LA,2022-10-25,0,101,0.2,0,1,2021
2021-01-09,MA,2022-10-25,0.054,583.667,0,0.4,1,2021
2021-01-09,MD,2022-10-25,0,284.667,0,0,1,2021
2021-01-09,ME,2022-10-25,0,0,0,0,1,2021
2021-01-09,MI,2022-10-25,0.029,1114.667,0,0.2,1,2021
2021-01-09,MN,2022-10-25,0.33,301,0,1.2,1,2021
2021-01-09,MO,2022-10-25,0,640.333,0,0,1,2021
2021-01-09,MS,2022-10-25,0,0,0,0,1,2021
2021-01-09,MT,2022-10-25,0,86.667,0,0.2,1,2021
2021-01-09,NC,2022-10-25,0,21,0,0.2,1,2021
2021-01-09,ND,2022-10-25,0,1.667,0,0,1,2021
2021-01-09,NE,2022-10-25,0,177.667,0,0,1,2021
2021-01-09,NH,2022-10-25,0,0,0,0,1,2021
2021-01-09,NJ,2022-10-25,0.04,874.667,0,0.2,1,2021
2021-01-09,NM,2022-10-25,0.325,553.333,0,1,1,2021
2021-01-09,NV,2022-10-25,0,18,0,0,1,2021
2021-01-09,NY,2022-10-25,0.08,2356,0,2,1,2021
2021-01-09,OH,2022-10-25,0.074,1349.333,0.4,0.8,1,2021
2021-01-09,OK,2022-10-25,0.058,457.333,0,0.2,1,2021
2021-01-09,OR,2022-10-25,0.045,2208,0,1,1,2021
2021-01-09,PA,2022-10-25,0.098,383,0,0.8,1,2021
2021-01-09,RI,2022-10-25,0,0,0,0,1,2021
2021-01-09,SC,2022-10-25,0,144.667,0.4,0,1,2021
2021-01-09,SD,2022-10-25,0,36.667,0,0,1,2021
2021-01-09,TN,2022-10-25,0,8,0,0,1,2021
2021-01-09,TX,2022-10-25,0.04,1749,0.8,1,1,2021
2021-01-09,UT,2022-10-25,0,0,0,0,1,2021
2021-01-09,VA,2022-10-25,0,255,0,0,1,2021
2021-01-09,VT,2022-10-25,0,185.333,0,0,1,2021
2021-01-09,WA,2022-10-25,0,471.333,0.2,0,1,2021
2021-01-09,WI,2022-10-25,0.024,1313.333,1,0.2,1,2021
2021-01-09,WV,2022-10-25,0,173.333,0,0,1,2021
2021-01-09,WY,2022-10-25,0,0,0,0,1,2021
2021-01-16,AL,2022-10-25,0.383,89,2,0.4,2,2021
2021-01-16,AR,2022-10-25,0,102,0,0.2,2,2021
2021-01-16,AZ,2022-10-25,0.215,149.333,0,0.2,2,2021
2021-01-16,CA,2022-10-25,0.043,1573,0.6,0.4,2,2021
2021-01-16,CO,2022-10-25,0,1386.333,0,0,2,2021
2021-01-16,CT,2022-10-25,0,244.333,0,0.2,2,2021
2021-01-16,DE,2022-10-25,0,0,0,0,2,2021
2021-01-16,GA,2022-10-25,0.563,1101.333,0.2,7,2,2021
2021-01-16,HI,2022-10-25,0,28.333,0,0,2,2021
2021-01-16,IA,2022-10-25,0,612.333,0,0,2,2021
2021-01-16,ID,2022-10-25,0,80,0,0,2,2021
2021-01-16,IL,2022-10-25,0,39.667,0.2,0,2,2021
2021-01-16,IN,2022-10-25,0,412.333,0,0,2,2021
2021-01-16,KS,2022-10-25,0,88.667,0,0,2,2021
2021-01-16,KY,2022-10-25,0,776.333,0,0,2,2021
2021-01-16,LA,2022-10-25,0,93.333,0,0,2,2021
2021-01-16,MA,2022-10-25,0.063,556.333,0,0.8,2,2021
2021-01-16,MD,2022-10-25,0,259.333,0,0,2,2021
2021-01-16,ME,2022-10-25,0,0,0,0,2,2021
2021-01-16,MI,2022-10-25,0.029,1081.667,0,0.4,2,2021
2021-01-16,MN,2022-10-25,0.32,306,0,1,2,2021
2021-01-16,MO,2022-10-25,0,617.333,0,0,2,2021
2021-01-16,MS,2022-10-25,0,0,0,0,2,2021
2021-01-16,MT,2022-10-25,0.366,85.333,0,0.2,2,2021
2021-01-16,NC,2022-10-25,2.222,23.667,0,0.2,2,2021
2021-01-16,ND,2022-10-25,0,3.333,0,0,2,2021
2021-01-16,NE,2022-10-25,0,172.667,0,0,2,2021
2021-01-16,NH,2022-10-25,0,0,0,0,2,2021
2021-01-16,NJ,2022-10-25,0.04,855,0,0.6,2,2021
2021-01-16,NM,2022-10-25,0.18,572.333,0,1,2,2021
2021-01-16,NV,2022-10-25,0,18.333,0,0,2,2021
2021-01-16,NY,2022-10-25,0.105,2458.667,0,2,2,2021
2021-01-16,OH,2022-10-25,0.026,1284.667,0.4,1,2,2021
2021-01-16,OK,2022-10-25,0.058,591,0,0.2,2,2021
2021-01-16,OR,2022-10-25,0.029,2189.333,0,1,2,2021
2021-01-16,PA,2022-10-25,0.272,392.667,0,1,2,2021
2021-01-16,RI,2022-10-25,0,0,0,0,2,2021
2021-01-16,SC,2022-10-25,0,206.333,0.4,0,2,2021
2021-01-16,SD,2022-10-25,0,33.667,0,0,2,2021
2021-01-16,TN,2022-10-25,0,9.333,0,0,2,2021
2021-01-16,TX,2022-10-25,0.038,1809.333,0.8,1,2,2021
2021-01-16,UT,2022-10-25,0,0,0,0,2,2021
2021-01-16,VA,2022-10-25,0,260.333,0,0,2,2021
2021-01-16,VT,2022-10-25,0,195.333,0,0,2,2021
2021-01-16,WA,2022-10-25,0,450.333,0,0,2,2021
2021-01-16,WI,2022-10-25,0.024,1456,0.8,0.4,2,2021
2021-01-16,WV,2022-10-25,0,159,0,0,2,2021
2021-01-16,WY,2022-10-25,0,0,0,0,2,2021
2021-01-23,AL,2022-10-25,0.73,85.667,1,0.4,3,2021
2021-01-23,AR,2022-10-25,0.351,106,0,0.2,3,2021
2021-01-23,AZ,2022-10-25,0.215,145,0,0.2,3,2021
2021-01-23,CA,2022-10-25,0.023,1468.667,0.6,0.4,3,2021
2021-01-23,CO,2022-10-25,0,1310.333,0,0.2,3,2021
2021-01-23,CT,2022-10-25,0,219.667,0,0,3,2021
2021-01-23,DE,2022-10-25,0,0,0,0,3,2021
2021-01-23,GA,2022-10-25,0.794,1133,0.4,8.4,3,2021
2021-01-23,HI,2022-10-25,0,28.333,0,0,3,2021
2021-01-23,IA,2022-10-25,0,623,0,0,3,2021
2021-01-23,ID,2022-10-25,0,72.333,0,0,3,2021
2021-01-23,IL,2022-10-25,0,40,0.2,0,3,2021
2021-01-23,IN,2022-10-25,0,403,0,0,3,2021
2021-01-23,KS,2022-10-25,0,89,0,0,3,2021
2021-01-23,KY,2022-10-25,0,771.333,0,0,3,2021
2021-01-23,LA,2022-10-25,0,99.333,0,0,3,2021
2021-01-23,MA,2022-10-25,0.187,549.333,0,0.8,3,2021
2021-01-23,MD,2022-10-25,0,228.667,0,0,3,2021
2021-01-23,ME,2022-10-25,0,0,0,0,3,2021
2021-01-23,MI,2022-10-25,0.033,1027.333,0,0.4,3,2021
2021-01-23,MN,2022-10-25,0.212,311.333,0,1,3,2021
2021-01-23,MO,2022-10-25,0,579.333,0,0,3,2021
2021-01-23,MS,2022-10-25,0,0,0,0,3,2021
2021-01-23,MT,2022-10-25,0.366,74,0,0.2,3,2021
2021-01-23,NC,2022-10-25,0,19.333,0,0.2,3,2021
2021-01-23,ND,2022-10-25,0,2.333,0,0,3,2021
2021-01-23,NE,2022-10-25,0,161,0,0,3,2021
2021-01-23,NH,2022-10-25,0,0,0,0,3,2021
2021-01-23,NJ,2022-10-25,0.154,759.667,0,0.8,3,2021
2021-01-23,NM,2022-10-25,0.048,571.333,0,0.8,3,2021
2021-01-23,NV,2022-10-25,0,15,0,0,3,2021
2021-01-23,NY,2022-10-25,0.052,2467,0,2.4,3,2021
2021-01-23,OH,2022-10-25,0.08,1237.667,0.4,0.6,3,2021
2021-01-23,OK,2022-10-25,0.058,650.667,0,0.2,3,2021
2021-01-23,OR,2022-10-25,0.03,2171,0,0.8,3,2021
2021-01-23,PA,2022-10-25,0.365,377,0,1.2,3,2021
2021-01-23,RI,2022-10-25,0,0,0,0,3,2021
2021-01-23,SC,2022-10-25,0,272.333,0.4,0,3,2021
2021-01-23,SD,2022-10-25,0,33.667,0,0,3,2021
2021-01-23,TN,2022-10-25,0,10,0,0,3,2021
2021-01-23,TX,2022-10-25,0.073,1801.333,1.2,1.2,3,2021
2021-01-23,UT,2022-10-25,0,0,0,0,3,2021
2021-01-23,VA,2022-10-25,0,260.333,0,0,3,2021
2021-01-23,VT,2022-10-25,0,201.333,0,0,3,2021
2021-01-23,WA,2022-10-25,0,449.333,0,0,3,2021
2021-01-23,WI,2022-10-25,0.025,1448.333,1.2,0.6,3,2021
2021-01-23,WV,2022-10-25,0,148.333,0,0,3,2021
2021-01-23,WY,2022-10-25,0,0,0,0,3,2021
2021-01-30,AL,2022-10-25,0.73,87,0.2,0.4,4,2021
2021-01-30,AR,2022-10-25,0.351,107.333,0,0.2,4,2021
2021-01-30,AZ,2022-10-25,0,145.667,0,0.2,4,2021
2021-01-30,CA,2022-10-25,0.023,1456,0.6,0.2,4,2021
2021-01-30,CO,2022-10-25,0.028,1260.333,0,0.2,4,2021
2021-01-30,CT,2022-10-25,0,212.333,0,0,4,2021
2021-01-30,DE,2022-10-25,0,0,0,0,4,2021
2021-01-30,GA,2022-10-25,0.864,1150.667,0.4,10.2,4,2021
2021-01-30,HI,2022-10-25,0,27.667,0,0,4,2021
2021-01-30,IA,2022-10-25,0,573.667,0,0,4,2021
2021-01-30,ID,2022-10-25,0,66.667,0,0,4,2021
2021-01-30,IL,2022-10-25,0,40,0.2,0,4,2021
2021-01-30,IN,2022-10-25,0,378.667,0,0.2,4,2021
2021-01-30,KS,2022-10-25,0,97.667,0,0,4,2021
2021-01-30,KY,2022-10-25,0,716.333,0,0,4,2021
2021-01-30,LA,2022-10-25,0,102.667,0,0,4,2021
2021-01-30,MA,2022-10-25,0.258,512.333,0,1,4,2021
2021-01-30,MD,2022-10-25,0,221.667,0,0,4,2021
2021-01-30,ME,2022-10-25,0,0,0,0,4,2021
2021-01-30,MI,2022-10-25,0.033,1012,0,0.2,4,2021
2021-01-30,MN,2022-10-25,0.412,324.333,0,0.8,4,2021
2021-01-30,MO,2022-10-25,0,572.333,0,0,4,2021
2021-01-30,MS,2022-10-25,0,0,0,0,4,2021
2021-01-30,MT,2022-10-25,0.366,77.333,0,0.2,4,2021
2021-01-30,NC,2022-10-25,0,6.333,0,0.2,4,2021
2021-01-30,ND,2022-10-25,0,2.333,0,0,4,2021
2021-01-30,NE,2022-10-25,0,144,0,0,4,2021
2021-01-30,NH,2022-10-25,0,0,0,0,4,2021
2021-01-30,NJ,2022-10-25,0.155,752,0,1.4,4,2021
2021-01-30,NM,2022-10-25,0.062,518,0,0.4,4,2021
2021-01-30,NV,2022-10-25,0,19,0,0,4,2021
2021-01-30,NY,2022-10-25,0.094,2508.667,0,1.6,4,2021
2021-01-30,OH,2022-10-25,0.054,1182.667,0.4,0.6,4,2021
2021-01-30,OK,2022-10-25,0,700.333,0,0.2,4,2021
2021-01-30,OR,2022-10-25,0.03,2187.333,0,0.4,4,2021
2021-01-30,PA,2022-10-25,0.515,389.667,0,1.2,4,2021
2021-01-30,RI,2022-10-25,0,0,0,0,4,2021
2021-01-30,SC,2022-10-25,0,278.667,0.4,0,4,2021
2021-01-30,SD,2022-10-25,0,32.333,0,0,4,2021
2021-01-30,TN,2022-10-25,0,9.333,0,0,4,2021
2021-01-30,TX,2022-10-25,0.088,1882.333,1.2,1.6,4,2021
2021-01-30,UT,2022-10-25,0,0,0,0,4,2021
2021-01-30,VA,2022-10-25,0,252,0,0.2,4,2021
2021-01-30,VT,2022-10-25,0,184,0,0,4,2021
2021-01-30,WA,2022-10-25,0,431.667,0,0,4,2021
2021-01-30,WI,2022-10-25,0.048,1486,1.2,0.8,4,2021
2021-01-30,WV,2022-10-25,0,137,0,0,4,2021
2021-01-30,WY,2022-10-25,0,0,0,0,4,2021
2021-02-06,AL,2022-10-25,0.347,88,0.2,0.4,5,2021
2021-02-06,AR,2022-10-25,0.351,91.333,0,0.2,5,2021
2021-02-06,AZ,2022-10-25,0,175.667,0,0,5,2021
2021-02-06,CA,2022-10-25,0,1516.667,0,0.2,5,2021
2021-02-06,CO,2022-10-25,0.028,1217.333,0,0.2,5,2021
2021-02-06,CT,2022-10-25,0,208.667,0,0,5,2021
2021-02-06,DE,2022-10-25,0,0,0,0,5,2021
2021-02-06,GA,2022-10-25,1.004,1163,0.4,12.2,5,2021
2021-02-06,HI,2022-10-25,0,31.667,0,0,5,2021
2021-02-06,IA,2022-10-25,0,527,0,0,5,2021
2021-02-06,ID,2022-10-25,0,71.333,0,0,5,2021
2021-02-06,IL,2022-10-25,0,42.333,0.2,0,5,2021
2021-02-06,IN,2022-10-25,0.104,354,0,0.4,5,2021
2021-02-06,KS,2022-10-25,0,100.333,0,0,5,2021
2021-02-06,KY,2022-10-25,0,708.333,0,0,5,2021
2021-02-06,LA,2022-10-25,0,111.333,0,0,5,2021
2021-02-06,MA,2022-10-25,0.262,500.333,0,1,5,2021
2021-02-06,MD,2022-10-25,0,197,0,0,5,2021
2021-02-06,ME,2022-10-25,0,0,0,0,5,2021
2021-02-06,MI,2022-10-25,0.033,1044.333,0,0.2,5,2021
2021-02-06,MN,2022-10-25,0.2,323,0,0.8,5,2021
2021-02-06,MO,2022-10-25,0,539.667,0,0,5,2021
2021-02-06,MS,2022-10-25,0,0,0,0,5,2021
2021-02-06,MT,2022-10-25,0,76.667,0,0.2,5,2021
2021-02-06,NC,2022-10-25,0,3,0,0.2,5,2021
2021-02-06,ND,2022-10-25,0,0.333,0,0,5,2021
2021-02-06,NE,2022-10-25,0,140.333,0,0,5,2021
2021-02-06,NH,2022-10-25,0,0,0,0,5,2021
2021-02-06,NJ,2022-10-25,0.285,719.667,0.2,2,5,2021
2021-02-06,NM,2022-10-25,0.062,511,0,0.2,5,2021
2021-02-06,NV,2022-10-25,0,17,0,0,5,2021
2021-02-06,NY,2022-10-25,0.068,2485,0,2.2,5,2021
2021-02-06,OH,2022-10-25,0.054,1173.667,0.4,0.4,5,2021
2021-02-06,OK,2022-10-25,0,686.333,0,0,5,2021
2021-02-06,OR,2022-10-25,0.03,1840,0,0.4,5,2021
2021-02-06,PA,2022-10-25,0.244,345.333,0,1.6,5,2021
2021-02-06,RI,2022-10-25,0,0,0,0,5,2021
2021-02-06,SC,2022-10-25,0,289,0.4,0,5,2021
2021-02-06,SD,2022-10-25,0,34.667,0,0,5,2021
2021-02-06,TN,2022-10-25,0,6.667,0,0,5,2021
2021-02-06,TX,2022-10-25,0.105,1901,1.4,1.4,5,2021
2021-02-06,UT,2022-10-25,0,0,0,0,5,2021
2021-02-06,VA,2022-10-25,0.137,244,0,0.2,5,2021
2021-02-06,VT,2022-10-25,0,182.333,0,0,5,2021
2021-02-06,WA,2022-10-25,0,428.667,0,0,5,2021
2021-02-06,WI,2022-10-25,0.091,1441.333,1.4,0.8,5,2021
2021-02-06,WV,2022-10-25,0,135,0,0,5,2021
2021-02-06,WY,2022-10-25,0,0.333,0,0,5,2021
2021-02-13,AL,2022-10-25,0,79,0.4,0.2,6,2021
2021-02-13,AR,2022-10-25,0,76,0,0.2,6,2021
2021-02-13,AZ,2022-10-25,0,183.667,0,0.2,6,2021
2021-02-13,CA,2022-10-25,0,1580.333,0,0.2,6,2021
2021-02-13,CO,2022-10-25,0.028,1229.667,0,0.2,6,2021
2021-02-13,CT,2022-10-25,0,200.667,0,0,6,2021
2021-02-13,DE,2022-10-25,0,0,0,0,6,2021
2021-02-13,GA,2022-10-25,1.308,1125.333,0.2,14.6,6,2021
2021-02-13,HI,2022-10-25,0,31.333,0,0,6,2021
2021-02-13,IA,2022-10-25,0,518,0,0,6,2021
2021-02-13,ID,2022-10-25,0,70.667,0,0,6,2021
2021-02-13,IL,2022-10-25,0,37.667,0.2,0,6,2021
2021-02-13,IN,2022-10-25,0.211,325.667,0,0.4,6,2021
2021-02-13,KS,2022-10-25,0,87.333,0,0,6,2021
2021-02-13,KY,2022-10-25,0,686,0,0,6,2021
2021-02-13,LA,2022-10-25,0,100.333,0,0,6,2021
2021-02-13,MA,2022-10-25,0.139,486.667,0,0.8,6,2021
2021-02-13,MD,2022-10-25,0,164.667,0,0,6,2021
2021-02-13,ME,2022-10-25,0.952,0,0,0,6,2021
2021-02-13,MI,2022-10-25,0,1021.333,0,0.2,6,2021
2021-02-13,MN,2022-10-25,0.2,334.333,0,0.6,6,2021
2021-02-13,MO,2022-10-25,0,514.667,0,0,6,2021
2021-02-13,MS,2022-10-25,0,0,0,0,6,2021
2021-02-13,MT,2022-10-25,0,80.667,0,0,6,2021
2021-02-13,NC,2022-10-25,0,5,0,0,6,2021
2021-02-13,ND,2022-10-25,0,0,0,0,6,2021
2021-02-13,NE,2022-10-25,0,135.333,0,0,6,2021
2021-02-13,NH,2022-10-25,0,0,0,0,6,2021
2021-02-13,NJ,2022-10-25,0.389,728.333,0.2,2,6,2021
2021-02-13,NM,2022-10-25,0.062,494.667,0,0.2,6,2021
2021-02-13,NV,2022-10-25,0,12.667,0,0,6,2021
2021-02-13,NY,2022-10-25,0.095,2452,0,3,6,2021
2021-02-13,OH,2022-10-25,0,994,0.2,0.6,6,2021
2021-02-13,OK,2022-10-25,0,619.333,0,0,6,2021
2021-02-13,OR,2022-10-25,0,1695.667,0,0.4,6,2021
2021-02-13,PA,2022-10-25,0.367,328.333,0,1,6,2021
2021-02-13,RI,2022-10-25,0,0,0,0,6,2021
2021-02-13,SC,2022-10-25,0,281,0.4,0,6,2021
2021-02-13,SD,2022-10-25,0,29.667,0,0,6,2021
2021-02-13,TN,2022-10-25,0,5,0,0,6,2021
2021-02-13,TX,2022-10-25,0.07,1752.333,1.2,1.8,6,2021
2021-02-13,UT,2022-10-25,0,0,0,0,6,2021
2021-02-13,VA,2022-10-25,0.137,225.333,0,0.2,6,2021
2021-02-13,VT,2022-10-25,0,172.333,0,0,6,2021
2021-02-13,WA,2022-10-25,0,411.333,0,0,6,2021
2021-02-13,WI,2022-10-25,0.067,1476.667,1.4,1.2,6,2021
2021-02-13,WV,2022-10-25,0,136.333,0,0,6,2021
2021-02-13,WY,2022-10-25,0,1,0,0,6,2021
2021-02-20,AL,2022-10-25,0,77.667,0.4,0.2,7,2021
2021-02-20,AR,2022-10-25,0,70.667,0,0,7,2021
2021-02-20,AZ,2022-10-25,0.175,194.667,0,0.2,7,2021
2021-02-20,CA,2022-10-25,0.02,1612,0,0.4,7,2021
2021-02-20,CO,2022-10-25,0,1197.667,0,0.2,7,2021
2021-02-20,CT,2022-10-25,0,183.667,0,0.2,7,2021
2021-02-20,DE,2022-10-25,0,0,0,0,7,2021
2021-02-20,GA,2022-10-25,1.58,1066,0.2,16.4,7,2021
2021-02-20,HI,2022-10-25,0,29.667,0,0,7,2021
2021-02-20,IA,2022-10-25,0,552,0,0,7,2021
2021-02-20,ID,2022-10-25,0,73.333,0,0,7,2021
2021-02-20,IL,2022-10-25,0,36.333,0,0,7,2021
2021-02-20,IN,2022-10-25,0.211,314.667,0,0.4,7,2021
2021-02-20,KS,2022-10-25,0,77.667,0,0,7,2021
2021-02-20,KY,2022-10-25,0,695.333,0,0.2,7,2021
2021-02-20,LA,2022-10-25,0,91.667,0,0,7,2021
2021-02-20,MA,2022-10-25,0.067,509.333,0,0.4,7,2021
2021-02-20,MD,2022-10-25,0,189.667,0,0,7,2021
2021-02-20,ME,2022-10-25,0.952,0,0,0,7,2021
2021-02-20,MI,2022-10-25,0,972.667,0,0,7,2021
2021-02-20,MN,2022-10-25,0.098,336.333,0,0.8,7,2021
