week,state,percent_positive,total_antigen_detection_tests,update_dts
2023-11-25,UT,0,0,2023-12-23-193441886768
2023-12-02,UT,0,0,2023-12-23-193441886768
2023-12-09,UT,0,0,2023-12-23-193441886768
2023-12-16,UT,0,0,2023-12-23-193441886768
2021-12-25,VT,0,0,2023-12-23-193441886768
2022-01-01,VT,0,0,2023-12-23-193441886768
2022-01-08,VT,0,0,2023-12-23-193441886768
2022-01-15,VT,0,0,2023-12-23-193441886768
2022-01-22,VT,0,0,2023-12-23-193441886768
2022-01-29,VT,0,0,2023-12-23-193441886768
2022-02-05,VT,0,0,2023-12-23-193441886768
2022-02-12,VT,0,0,2023-12-23-193441886768
2022-02-19,VT,0,0,2023-12-23-193441886768
2022-02-26,VT,0,0,2023-12-23-193441886768
2022-03-05,VT,0,0,2023-12-23-193441886768
2022-03-12,VT,0,0,2023-12-23-193441886768
2022-03-19,VT,0,0,2023-12-23-193441886768
2022-03-26,VT,0,0,2023-12-23-193441886768
2022-04-02,VT,0,0,2023-12-23-193441886768
2022-04-09,VT,0,0,2023-12-23-193441886768
2022-04-16,VT,0,0,2023-12-23-193441886768
2022-04-23,VT,0,0,2023-12-23-193441886768
2022-04-30,VT,0,0,2023-12-23-193441886768
2022-05-07,VT,0,0,2023-12-23-193441886768
2022-05-14,VT,0,0,2023-12-23-193441886768
2022-05-21,VT,0,0,2023-12-23-193441886768
2022-05-28,VT,0,0,2023-12-23-193441886768
2022-06-04,VT,0,0,2023-12-23-193441886768
2022-06-11,VT,0,0,2023-12-23-193441886768
2022-06-18,VT,0,0,2023-12-23-193441886768
2022-06-25,VT,0,0,2023-12-23-193441886768
2022-07-02,VT,0,0,2023-12-23-193441886768
2022-07-09,VT,0,0,2023-12-23-193441886768
2022-07-16,VT,0,0,2023-12-23-193441886768
2022-07-23,VT,0,0,2023-12-23-193441886768
2022-07-30,VT,0,0,2023-12-23-193441886768
2022-08-06,VT,0,0,2023-12-23-193441886768
2022-08-13,VT,0,0,2023-12-23-193441886768
2022-08-20,VT,0,0,2023-12-23-193441886768
2022-08-27,VT,0,0,2023-12-23-193441886768
2022-09-03,VT,0,0,2023-12-23-193441886768
2022-09-10,VT,0,0,2023-12-23-193441886768
2022-09-17,VT,0,0,2023-12-23-193441886768
2022-09-24,VT,0,0,2023-12-23-193441886768
2022-10-01,VT,0,0,2023-12-23-193441886768
2022-10-08,VT,0,0,2023-12-23-193441886768
2022-10-15,VT,0,0,2023-12-23-193441886768
2022-10-22,VT,0,0,2023-12-23-193441886768
2022-10-29,VT,0,0,2023-12-23-193441886768
2022-11-05,VT,0,0,2023-12-23-193441886768
2022-11-12,VT,0,0,2023-12-23-193441886768
2022-11-19,VT,0,0,2023-12-23-193441886768
2022-11-26,VT,0,0,2023-12-23-193441886768
2022-12-03,VT,0,0,2023-12-23-193441886768
2022-12-10,VT,0,0,2023-12-23-193441886768
2022-12-17,VT,0,0,2023-12-23-193441886768
2022-12-24,VT,0,0,2023-12-23-193441886768
2022-12-31,VT,0,0,2023-12-23-193441886768
2023-01-07,VT,0,0,2023-12-23-193441886768
2023-01-14,VT,0,0,2023-12-23-193441886768
2023-01-21,VT,0,0,2023-12-23-193441886768
2023-01-28,VT,0,0,2023-12-23-193441886768
2023-02-04,VT,0,0,2023-12-23-193441886768
2023-02-11,VT,0,0,2023-12-23-193441886768
2023-02-18,VT,0,0,2023-12-23-193441886768
2023-02-25,VT,0,0,2023-12-23-193441886768
2023-03-04,VT,0,0,2023-12-23-193441886768
2023-03-11,VT,0,0,2023-12-23-193441886768
2023-03-18,VT,0,0,2023-12-23-193441886768
2023-03-25,VT,0,0,2023-12-23-193441886768
2023-04-01,VT,0,0,2023-12-23-193441886768
2023-04-08,VT,0,0,2023-12-23-193441886768
2023-04-15,VT,0,0,2023-12-23-193441886768
2023-04-22,VT,0,0,2023-12-23-193441886768
2023-04-29,VT,0,0,2023-12-23-193441886768
2023-05-06,VT,0,0,2023-12-23-193441886768
2023-05-13,VT,0,0,2023-12-23-193441886768
2023-05-20,VT,0,0,2023-12-23-193441886768
2023-05-27,VT,0,0,2023-12-23-193441886768
2023-06-03,VT,0,0,2023-12-23-193441886768
2023-06-10,VT,0,0,2023-12-23-193441886768
2023-06-17,VT,0,0,2023-12-23-193441886768
2023-06-24,VT,0,0,2023-12-23-193441886768
2023-07-01,VT,0,0,2023-12-23-193441886768
2023-07-08,VT,0,0,2023-12-23-193441886768
2023-07-15,VT,0,0,2023-12-23-193441886768
2023-07-22,VT,0,0,2023-12-23-193441886768
2023-07-29,VT,0,0,2023-12-23-193441886768
2023-08-05,VT,0,0,2023-12-23-193441886768
2023-08-12,VT,0,0,2023-12-23-193441886768
2023-08-19,VT,0,0,2023-12-23-193441886768
2023-08-26,VT,0,0,2023-12-23-193441886768
2023-09-02,VT,0,0,2023-12-23-193441886768
2023-09-09,VT,0,0,2023-12-23-193441886768
2023-09-16,VT,0,0,2023-12-23-193441886768
2023-09-23,VT,0,0,2023-12-23-193441886768
2023-09-30,VT,0,0,2023-12-23-193441886768
2023-10-07,VT,0,0,2023-12-23-193441886768
2023-10-14,VT,0,0,2023-12-23-193441886768
2023-10-21,VT,0,0,2023-12-23-193441886768
2023-10-28,VT,0,0,2023-12-23-193441886768
2023-11-04,VT,0,0,2023-12-23-193441886768
2023-11-11,VT,0,0,2023-12-23-193441886768
2023-11-18,VT,0,0,2023-12-23-193441886768
2023-11-25,VT,0,0,2023-12-23-193441886768
2023-12-02,VT,0,0,2023-12-23-193441886768
2023-12-09,VT,0,0,2023-12-23-193441886768
2023-12-16,VT,0,0,2023-12-23-193441886768
2021-12-25,VA,4.762,0,2023-12-23-193441886768
2022-01-01,VA,0,0,2023-12-23-193441886768
2022-01-08,VA,0,0,2023-12-23-193441886768
2022-01-15,VA,0,0,2023-12-23-193441886768
2022-01-22,VA,0,0,2023-12-23-193441886768
2022-01-29,VA,0,0,2023-12-23-193441886768
2022-02-05,VA,0,0,2023-12-23-193441886768
2022-02-12,VA,6.667,0,2023-12-23-193441886768
2022-02-19,VA,6.667,0,2023-12-23-193441886768
2022-02-26,VA,6.667,0,2023-12-23-193441886768
2022-03-05,VA,0,0,2023-12-23-193441886768
2022-03-12,VA,0,0,2023-12-23-193441886768
2022-03-19,VA,0,0,2023-12-23-193441886768
2022-03-26,VA,0,0,2023-12-23-193441886768
2022-04-02,VA,0,0,2023-12-23-193441886768
2022-04-09,VA,0,0,2023-12-23-193441886768
2022-04-16,VA,0,0,2023-12-23-193441886768
2022-04-23,VA,0,0,2023-12-23-193441886768
2022-04-30,VA,0,0,2023-12-23-193441886768
2022-05-07,VA,0,0,2023-12-23-193441886768
2022-05-14,VA,0,0,2023-12-23-193441886768
2022-05-21,VA,0,0,2023-12-23-193441886768
2022-05-28,VA,0.463,0,2023-12-23-193441886768
2022-06-04,VA,4.086,0,2023-12-23-193441886768
2022-06-11,VA,4.781,0,2023-12-23-193441886768
2022-06-18,VA,6.027,0,2023-12-23-193441886768
2022-06-25,VA,4.206,0,2023-12-23-193441886768
2022-07-02,VA,5.733,0,2023-12-23-193441886768
2022-07-09,VA,7.425,0,2023-12-23-193441886768
2022-07-16,VA,9.327,0,2023-12-23-193441886768
2022-07-23,VA,0,0,2023-12-23-193441886768
2022-07-30,VA,0,0,2023-12-23-193441886768
2022-08-06,VA,0,0,2023-12-23-193441886768
2022-08-13,VA,0,0,2023-12-23-193441886768
2022-08-20,VA,0,0,2023-12-23-193441886768
2022-08-27,VA,0,0,2023-12-23-193441886768
2022-09-03,VA,0,0,2023-12-23-193441886768
2022-09-10,VA,0,0,2023-12-23-193441886768
2022-09-17,VA,0,0,2023-12-23-193441886768
2022-09-24,VA,0,0,2023-12-23-193441886768
2022-10-01,VA,0,0,2023-12-23-193441886768
2022-10-08,VA,0,0,2023-12-23-193441886768
2022-10-15,VA,0,0,2023-12-23-193441886768
2022-10-22,VA,0,0,2023-12-23-193441886768
2022-10-29,VA,0,0,2023-12-23-193441886768
2022-11-05,VA,0,0,2023-12-23-193441886768
2022-11-12,VA,0,0,2023-12-23-193441886768
2022-11-19,VA,0,0,2023-12-23-193441886768
2022-11-26,VA,0,0,2023-12-23-193441886768
2022-12-03,VA,0,0,2023-12-23-193441886768
2022-12-10,VA,0,0,2023-12-23-193441886768
2022-12-17,VA,0,0,2023-12-23-193441886768
2022-12-24,VA,0,0,2023-12-23-193441886768
2022-12-31,VA,0,0,2023-12-23-193441886768
2023-01-07,VA,0,0,2023-12-23-193441886768
2023-01-14,VA,0,0,2023-12-23-193441886768
2023-01-21,VA,0,0,2023-12-23-193441886768
2023-01-28,VA,0,0,2023-12-23-193441886768
2023-02-04,VA,0,0,2023-12-23-193441886768
2023-02-11,VA,0,0,2023-12-23-193441886768
2023-02-18,VA,0,0,2023-12-23-193441886768
2023-02-25,VA,0,0,2023-12-23-193441886768
2023-03-04,VA,0,0,2023-12-23-193441886768
2023-03-11,VA,0,0,2023-12-23-193441886768
2023-03-18,VA,0,0,2023-12-23-193441886768
2023-03-25,VA,0,0,2023-12-23-193441886768
2023-04-01,VA,0,0,2023-12-23-193441886768
2023-04-08,VA,0,0,2023-12-23-193441886768
2023-04-15,VA,0,0,2023-12-23-193441886768
2023-04-22,VA,0,0,2023-12-23-193441886768
2023-04-29,VA,0,0,2023-12-23-193441886768
2023-05-06,VA,0,0,2023-12-23-193441886768
2023-05-13,VA,0,0,2023-12-23-193441886768
2023-05-20,VA,0,0,2023-12-23-193441886768
2023-05-27,VA,0,0,2023-12-23-193441886768
2023-06-03,VA,0,0,2023-12-23-193441886768
2023-06-10,VA,0,0,2023-12-23-193441886768
2023-06-17,VA,0,0,2023-12-23-193441886768
2023-06-24,VA,0,0,2023-12-23-193441886768
2023-07-01,VA,0,0,2023-12-23-193441886768
2023-07-08,VA,0,0,2023-12-23-193441886768
2023-07-15,VA,0,0,2023-12-23-193441886768
2023-07-22,VA,0,0,2023-12-23-193441886768
2023-07-29,VA,0,0,2023-12-23-193441886768
2023-08-05,VA,0,0,2023-12-23-193441886768
2023-08-12,VA,0,0,2023-12-23-193441886768
2023-08-19,VA,0,0,2023-12-23-193441886768
2023-08-26,VA,0,0,2023-12-23-193441886768
2023-09-02,VA,0,0,2023-12-23-193441886768
2023-09-09,VA,0,0,2023-12-23-193441886768
2023-09-16,VA,0,0,2023-12-23-193441886768
2023-09-23,VA,0,0,2023-12-23-193441886768
2023-09-30,VA,0,0,2023-12-23-193441886768
2023-10-07,VA,0,0,2023-12-23-193441886768
2023-10-14,VA,0,0,2023-12-23-193441886768
2023-10-21,VA,0,0,2023-12-23-193441886768
2023-10-28,VA,0,0,2023-12-23-193441886768
2023-11-04,VA,0,0,2023-12-23-193441886768
2023-11-11,VA,0,0,2023-12-23-193441886768
2023-11-18,VA,0,0,2023-12-23-193441886768
2023-11-25,VA,0,0,2023-12-23-193441886768
2023-12-02,VA,0,0,2023-12-23-193441886768
2023-12-09,VA,0,0,2023-12-23-193441886768
2023-12-16,VA,0,0,2023-12-23-193441886768
2021-12-25,WA,13.446,62.333,2023-12-23-193441886768
2022-01-01,WA,10.566,65,2023-12-23-193441886768
2022-01-08,WA,6.949,57,2023-12-23-193441886768
2022-01-15,WA,5.307,43.667,2023-12-23-193441886768
2022-01-22,WA,6.081,33,2023-12-23-193441886768
2022-01-29,WA,7.999,29.333,2023-12-23-193441886768
2022-02-05,WA,9.289,22.333,2023-12-23-193441886768
2022-02-12,WA,6.82,19.667,2023-12-23-193441886768
2022-02-19,WA,6.952,15.667,2023-12-23-193441886768
2022-02-26,WA,4.419,18,2023-12-23-193441886768
2022-03-05,WA,7.197,15.667,2023-12-23-193441886768
2022-03-12,WA,4.98,25.667,2023-12-23-193441886768
2022-03-19,WA,3.591,27.667,2023-12-23-193441886768
2022-03-26,WA,2.095,32.333,2023-12-23-193441886768
2022-04-02,WA,2.292,29.667,2023-12-23-193441886768
2022-04-09,WA,3.033,34.667,2023-12-23-193441886768
2022-04-16,WA,1.751,34.667,2023-12-23-193441886768
2022-04-23,WA,0.741,38,2023-12-23-193441886768
2022-04-30,WA,0,35.667,2023-12-23-193441886768
2022-05-07,WA,0.901,39.333,2023-12-23-193441886768
2022-05-14,WA,1.911,36,2023-12-23-193441886768
2022-05-21,WA,2.812,35.667,2023-12-23-193441886768
2022-05-28,WA,1.911,35,2023-12-23-193441886768
2022-06-04,WA,0.901,34.667,2023-12-23-193441886768
2022-06-11,WA,0.833,35.667,2023-12-23-193441886768
2022-06-18,WA,1.609,38.333,2023-12-23-193441886768
2022-06-25,WA,1.609,29.333,2023-12-23-193441886768
2022-07-02,WA,2.362,23,2023-12-23-193441886768
2022-07-09,WA,3.968,13.333,2023-12-23-193441886768
2022-07-16,WA,3.968,17,2023-12-23-193441886768
2022-07-23,WA,2.381,15.333,2023-12-23-193441886768
2022-07-30,WA,0,11,2023-12-23-193441886768
2022-08-06,WA,0,10,2023-12-23-193441886768
2022-08-13,WA,2.564,9,2023-12-23-193441886768
2022-08-20,WA,0,8.667,2023-12-23-193441886768
2022-08-27,WA,0,11.333,2023-12-23-193441886768
2022-09-03,WA,0,14.333,2023-12-23-193441886768
2022-09-10,WA,6.372,20.667,2023-12-23-193441886768
2022-09-17,WA,8.356,23,2023-12-23-193441886768
2022-09-24,WA,10.659,24,2023-12-23-193441886768
2022-10-01,WA,11.127,27.667,2023-12-23-193441886768
2022-10-08,WA,11.621,32,2023-12-23-193441886768
2022-10-15,WA,14.621,41,2023-12-23-193441886768
2022-10-22,WA,22.11,73.333,2023-12-23-193441886768
2022-10-29,WA,26.775,129.667,2023-12-23-193441886768
2022-11-05,WA,27.637,170.333,2023-12-23-193441886768
2022-11-12,WA,25.012,170.333,2023-12-23-193441886768
2022-11-19,WA,18.084,112.667,2023-12-23-193441886768
2022-11-26,WA,14.152,86.333,2023-12-23-193441886768
2022-12-03,WA,10.21,61.667,2023-12-23-193441886768
2022-12-10,WA,11.66,63,2023-12-23-193441886768
2022-12-17,WA,7.091,47.333,2023-12-23-193441886768
2022-12-24,WA,10.843,39.333,2023-12-23-193441886768
2022-12-31,WA,11.758,33.667,2023-12-23-193441886768
2023-01-07,WA,14.289,28,2023-12-23-193441886768
2023-01-14,WA,10.726,25,2023-12-23-193441886768
2023-01-21,WA,6.559,27.667,2023-12-23-193441886768
2023-01-28,WA,4.722,25.333,2023-12-23-193441886768
2023-02-04,WA,1.389,24.667,2023-12-23-193441886768
2023-02-11,WA,1.389,19,2023-12-23-193441886768
2023-02-18,WA,0,19.333,2023-12-23-193441886768
2023-02-25,WA,0,20,2023-12-23-193441886768
2023-03-04,WA,0,24.667,2023-12-23-193441886768
2023-03-11,WA,0,22,2023-12-23-193441886768
2023-03-18,WA,0,24.333,2023-12-23-193441886768
2023-03-25,WA,0,20.333,2023-12-23-193441886768
2023-04-01,WA,0,18,2023-12-23-193441886768
2023-04-08,WA,0,12.333,2023-12-23-193441886768
2023-04-15,WA,0,9,2023-12-23-193441886768
2023-04-22,WA,0,7.333,2023-12-23-193441886768
2023-04-29,WA,0,7,2023-12-23-193441886768
2023-05-06,WA,0,7,2023-12-23-193441886768
2023-05-13,WA,0,6,2023-12-23-193441886768
2023-05-20,WA,0,3.667,2023-12-23-193441886768
2023-05-27,WA,0,1.667,2023-12-23-193441886768
2023-06-03,WA,0,1,2023-12-23-193441886768
2023-06-10,WA,0,0.333,2023-12-23-193441886768
2023-06-17,WA,0,0,2023-12-23-193441886768
2023-06-24,WA,0,0,2023-12-23-193441886768
2023-07-01,WA,0,0,2023-12-23-193441886768
2023-07-08,WA,0,0,2023-12-23-193441886768
2023-07-15,WA,0,0,2023-12-23-193441886768
2023-07-22,WA,0,0,2023-12-23-193441886768
2023-07-29,WA,0,0,2023-12-23-193441886768
2023-08-05,WA,0,0,2023-12-23-193441886768
2023-08-12,WA,0,0,2023-12-23-193441886768
2023-08-19,WA,0,0,2023-12-23-193441886768
2023-08-26,WA,0,0,2023-12-23-193441886768
2023-09-02,WA,0,0,2023-12-23-193441886768
2023-09-09,WA,0,0,2023-12-23-193441886768
2023-09-16,WA,0,0,2023-12-23-193441886768
2023-09-23,WA,0,0,2023-12-23-193441886768
2023-09-30,WA,0,0,2023-12-23-193441886768
2023-10-07,WA,0,0,2023-12-23-193441886768
2023-10-14,WA,0,0,2023-12-23-193441886768
2023-10-21,WA,0,0.333,2023-12-23-193441886768
2023-10-28,WA,0,0.333,2023-12-23-193441886768
2023-11-04,WA,0,0.333,2023-12-23-193441886768
2023-11-11,WA,0,2.333,2023-12-23-193441886768
2023-11-18,WA,0,7.667,2023-12-23-193441886768
2023-11-25,WA,25.298,10,2023-12-23-193441886768
2023-12-02,WA,26.418,13.333,2023-12-23-193441886768
2023-12-09,WA,20.168,8.333,2023-12-23-193441886768
2023-12-16,WA,8.824,9,2023-12-23-193441886768
2021-12-25,WV,23.998,16,2023-12-23-193441886768
2022-01-01,WV,14.907,16.333,2023-12-23-193441886768
2022-01-08,WV,4.762,11.667,2023-12-23-193441886768
2022-01-15,WV,0,8.333,2023-12-23-193441886768
2022-01-22,WV,0,9.333,2023-12-23-193441886768
2022-01-29,WV,0,10.667,2023-12-23-193441886768
2022-02-05,WV,0,12,2023-12-23-193441886768
2022-02-12,WV,1.961,12.667,2023-12-23-193441886768
2022-02-19,WV,7.224,14.667,2023-12-23-193441886768
2022-02-26,WV,8.057,25.333,2023-12-23-193441886768
2022-03-05,WV,6.096,32,2023-12-23-193441886768
2022-03-12,WV,0.833,39,2023-12-23-193441886768
2022-03-19,WV,0,37.333,2023-12-23-193441886768
2022-03-26,WV,1.075,35.333,2023-12-23-193441886768
2022-04-02,WV,1.075,30.333,2023-12-23-193441886768
2022-04-09,WV,1.075,25,2023-12-23-193441886768
2022-04-16,WV,4.762,17,2023-12-23-193441886768
2022-04-23,WV,4.762,11.333,2023-12-23-193441886768
2022-04-30,WV,4.762,7,2023-12-23-193441886768
2022-05-07,WV,0,6,2023-12-23-193441886768
2022-05-14,WV,0,6.333,2023-12-23-193441886768
2022-05-21,WV,0,5.333,2023-12-23-193441886768
2022-05-28,WV,0,6,2023-12-23-193441886768
2022-06-04,WV,9.524,5.333,2023-12-23-193441886768
2022-06-11,WV,9.524,6,2023-12-23-193441886768
2022-06-18,WV,9.524,5.667,2023-12-23-193441886768
2022-06-25,WV,0,4,2023-12-23-193441886768
2022-07-02,WV,0,4,2023-12-23-193441886768
2022-07-09,WV,0,5,2023-12-23-193441886768
2022-07-16,WV,0,6,2023-12-23-193441886768
2022-07-23,WV,0,6.667,2023-12-23-193441886768
2022-07-30,WV,0,5.667,2023-12-23-193441886768
2022-08-06,WV,0,6,2023-12-23-193441886768
2022-08-13,WV,0,4,2023-12-23-193441886768
2022-08-20,WV,0,3.333,2023-12-23-193441886768
2022-08-27,WV,0,3.333,2023-12-23-193441886768
2022-09-03,WV,4.762,5.333,2023-12-23-193441886768
2022-09-10,WV,4.762,6.333,2023-12-23-193441886768
2022-09-17,WV,4.762,7.333,2023-12-23-193441886768
2022-09-24,WV,0,6,2023-12-23-193441886768
2022-10-01,WV,5.556,6,2023-12-23-193441886768
2022-10-08,WV,17.32,8.667,2023-12-23-193441886768
2022-10-15,WV,29.441,11.333,2023-12-23-193441886768
2022-10-22,WV,31.822,16.333,2023-12-23-193441886768
2022-10-29,WV,26.407,24.667,2023-12-23-193441886768
2022-11-05,WV,24.762,32.667,2023-12-23-193441886768
2022-11-12,WV,25.714,30.667,2023-12-23-193441886768
2022-11-19,WV,29.971,24,2023-12-23-193441886768
2022-11-26,WV,21.347,18.333,2023-12-23-193441886768
2022-12-03,WV,20.791,17.333,2023-12-23-193441886768
2022-12-10,WV,21.296,14,2023-12-23-193441886768
2022-12-17,WV,23.611,10.667,2023-12-23-193441886768
2022-12-24,WV,19.444,9.333,2023-12-23-193441886768
2022-12-31,WV,23.148,8.333,2023-12-23-193441886768
2023-01-07,WV,18.981,14.333,2023-12-23-193441886768
2023-01-14,WV,17.672,23.333,2023-12-23-193441886768
2023-01-21,WV,2.857,25.333,2023-12-23-193441886768
2023-01-28,WV,5.421,21,2023-12-23-193441886768
2023-02-04,WV,5.342,13.333,2023-12-23-193441886768
2023-02-11,WV,5.342,10,2023-12-23-193441886768
2023-02-18,WV,2.778,6.667,2023-12-23-193441886768
2023-02-25,WV,0,6,2023-12-23-193441886768
2023-03-04,WV,0,6.333,2023-12-23-193441886768
2023-03-11,WV,0,8.333,2023-12-23-193441886768
2023-03-18,WV,0,6.667,2023-12-23-193441886768
2023-03-25,WV,0,8.667,2023-12-23-193441886768
2023-04-01,WV,0,7.667,2023-12-23-193441886768
2023-04-08,WV,0,8,2023-12-23-193441886768
2023-04-15,WV,0,5.333,2023-12-23-193441886768
2023-04-22,WV,0,4.333,2023-12-23-193441886768
2023-04-29,WV,0,4,2023-12-23-193441886768
2023-05-06,WV,0,3.333,2023-12-23-193441886768
2023-05-13,WV,0,3,2023-12-23-193441886768
2023-05-20,WV,0,2,2023-12-23-193441886768
2023-05-27,WV,0,2,2023-12-23-193441886768
2023-06-03,WV,0,1.333,2023-12-23-193441886768
2023-06-10,WV,0,1.333,2023-12-23-193441886768
2023-06-17,WV,0,2,2023-12-23-193441886768
2023-06-24,WV,0,3,2023-12-23-193441886768
2023-07-01,WV,0,3,2023-12-23-193441886768
2023-07-08,WV,0,2.667,2023-12-23-193441886768
2023-07-15,WV,0,1.667,2023-12-23-193441886768
2023-07-22,WV,0,1.333,2023-12-23-193441886768
2023-07-29,WV,0,1.667,2023-12-23-193441886768
2023-08-05,WV,0,2.333,2023-12-23-193441886768
2023-08-12,WV,0,2.667,2023-12-23-193441886768
2023-08-19,WV,0,2,2023-12-23-193441886768
2023-08-26,WV,0,1.667,2023-12-23-193441886768
2023-09-02,WV,0,5,2023-12-23-193441886768
2023-09-09,WV,0,8,2023-12-23-193441886768
2023-09-16,WV,0,11,2023-12-23-193441886768
2023-09-23,WV,0,7.667,2023-12-23-193441886768
2023-09-30,WV,0,4.333,2023-12-23-193441886768
2023-10-07,WV,0,2.667,2023-12-23-193441886768
2023-10-14,WV,0,4.667,2023-12-23-193441886768
2023-10-21,WV,5.556,6.333,2023-12-23-193441886768
2023-10-28,WV,5.556,5.667,2023-12-23-193441886768
2023-11-04,WV,13.889,4.333,2023-12-23-193441886768
2023-11-11,WV,19.444,4.333,2023-12-23-193441886768
2023-11-18,WV,26.587,8,2023-12-23-193441886768
2023-11-25,WV,37.698,10.667,2023-12-23-193441886768
2023-12-02,WV,31.716,13,2023-12-23-193441886768
2023-12-09,WV,36.477,13,2023-12-23-193441886768
2023-12-16,WV,25.549,13.5,2023-12-23-193441886768
2021-12-25,WI,7.463,75.667,2023-12-23-193441886768
2022-01-01,WI,9.805,76.667,2023-12-23-193441886768
2022-01-08,WI,9.36,63,2023-12-23-193441886768
2022-01-15,WI,11.198,58.667,2023-12-23-193441886768
2022-01-22,WI,6.338,44,2023-12-23-193441886768
2022-01-29,WI,6.577,42,2023-12-23-193441886768
2022-02-05,WI,3.937,33.667,2023-12-23-193441886768
2022-02-12,WI,6.137,35.667,2023-12-23-193441886768
2022-02-19,WI,4.383,37,2023-12-23-193441886768
2022-02-26,WI,4.027,40.333,2023-12-23-193441886768
2022-03-05,WI,0.926,32.667,2023-12-23-193441886768
2022-03-12,WI,0.926,24.333,2023-12-23-193441886768
2022-03-19,WI,0,18.667,2023-12-23-193441886768
2022-03-26,WI,0,14,2023-12-23-193441886768
2022-04-02,WI,0.901,20.667,2023-12-23-193441886768
2022-04-09,WI,0.901,19.333,2023-12-23-193441886768
2022-04-16,WI,0.901,22.667,2023-12-23-193441886768
2022-04-23,WI,0,19,2023-12-23-193441886768
2022-04-30,WI,3.226,24.333,2023-12-23-193441886768
2022-05-07,WI,6.93,28,2023-12-23-193441886768
2022-05-14,WI,6.93,31,2023-12-23-193441886768
2022-05-21,WI,3.704,24.667,2023-12-23-193441886768
2022-05-28,WI,0,19.333,2023-12-23-193441886768
2022-06-04,WI,0,10.333,2023-12-23-193441886768
2022-06-11,WI,9.524,8.667,2023-12-23-193441886768
2022-06-18,WI,20.635,13,2023-12-23-193441886768
2022-06-25,WI,22.167,39.333,2023-12-23-193441886768
2022-07-02,WI,25.144,39.667,2023-12-23-193441886768
2022-07-09,WI,17.063,35.333,2023-12-23-193441886768
2022-07-16,WI,25.787,10.667,2023-12-23-193441886768
2022-07-23,WI,18.049,12.667,2023-12-23-193441886768
2022-07-30,WI,24.542,11.333,2023-12-23-193441886768
2022-08-06,WI,25.397,9,2023-12-23-193441886768
2022-08-13,WI,40.079,8.333,2023-12-23-193441886768
2022-08-20,WI,43.056,8.667,2023-12-23-193441886768
2022-08-27,WI,44.066,10.333,2023-12-23-193441886768
2022-09-03,WI,24.621,7.667,2023-12-23-193441886768
2022-09-10,WI,12.121,7.333,2023-12-23-193441886768
2022-09-17,WI,8.333,10.333,2023-12-23-193441886768
2022-09-24,WI,18.333,15.667,2023-12-23-193441886768
2022-10-01,WI,29.444,23.333,2023-12-23-193441886768
2022-10-08,WI,35.817,28,2023-12-23-193441886768
2022-10-15,WI,35.88,39,2023-12-23-193441886768
2022-10-22,WI,39.769,62.333,2023-12-23-193441886768
2022-10-29,WI,39.4,82,2023-12-23-193441886768
2022-11-05,WI,40.619,86,2023-12-23-193441886768
2022-11-12,WI,39.199,88.667,2023-12-23-193441886768
2022-11-19,WI,37.117,80.333,2023-12-23-193441886768
2022-11-26,WI,37.488,99.667,2023-12-23-193441886768
2022-12-03,WI,30.822,108.667,2023-12-23-193441886768
2022-12-10,WI,27.504,132,2023-12-23-193441886768
2022-12-17,WI,21.256,115.667,2023-12-23-193441886768
2022-12-24,WI,21.332,91.333,2023-12-23-193441886768
2022-12-31,WI,23.853,56,2023-12-23-193441886768
2023-01-07,WI,21.478,35,2023-12-23-193441886768
2023-01-14,WI,20.044,20.333,2023-12-23-193441886768
2023-01-21,WI,11.987,26,2023-12-23-193441886768
2023-01-28,WI,17.29,30.333,2023-12-23-193441886768
2023-02-04,WI,20.068,28.333,2023-12-23-193441886768
2023-02-11,WI,16.667,15.667,2023-12-23-193441886768
