week,state,percent_positive,total_antigen_detection_tests,update_dts
2021-07-10,VT,0,0,2022-12-10-193826
2021-07-17,VT,0,0,2022-12-10-193826
2021-07-24,VT,0,0,2022-12-10-193826
2021-07-31,VT,0,0,2022-12-10-193826
2021-08-07,VT,0,0,2022-12-10-193826
2021-08-14,VT,0,0,2022-12-10-193826
2021-08-21,VT,0,0,2022-12-10-193826
2021-08-28,VT,0,0,2022-12-10-193826
2021-09-04,VT,0,0,2022-12-10-193826
2021-09-11,VT,0,0,2022-12-10-193826
2021-09-18,VT,0,0,2022-12-10-193826
2021-09-25,VT,0,0,2022-12-10-193826
2021-10-02,VT,0,0,2022-12-10-193826
2021-10-09,VT,0,0,2022-12-10-193826
2021-10-16,VT,0,0,2022-12-10-193826
2021-10-23,VT,0,0,2022-12-10-193826
2021-10-30,VT,0,0,2022-12-10-193826
2021-11-06,VT,0,0,2022-12-10-193826
2021-11-13,VT,0,0,2022-12-10-193826
2021-11-20,VT,0,0,2022-12-10-193826
2021-11-27,VT,0,0,2022-12-10-193826
2021-12-04,VT,0,0,2022-12-10-193826
2021-12-11,VT,0,0,2022-12-10-193826
2021-12-18,VT,0,0,2022-12-10-193826
2021-12-25,VT,0,0,2022-12-10-193826
2022-01-01,VT,0,0,2022-12-10-193826
2022-01-08,VT,0,0,2022-12-10-193826
2022-01-15,VT,0,0,2022-12-10-193826
2022-01-22,VT,0,0,2022-12-10-193826
2022-01-29,VT,0,0,2022-12-10-193826
2022-02-05,VT,0,0,2022-12-10-193826
2022-02-12,VT,0,0,2022-12-10-193826
2022-02-19,VT,0,0,2022-12-10-193826
2022-02-26,VT,0,0,2022-12-10-193826
2022-03-05,VT,0,0,2022-12-10-193826
2022-03-12,VT,0,0,2022-12-10-193826
2022-03-19,VT,0,0,2022-12-10-193826
2022-03-26,VT,0,0,2022-12-10-193826
2022-04-02,VT,0,0,2022-12-10-193826
2022-04-09,VT,0,0,2022-12-10-193826
2022-04-16,VT,0,0,2022-12-10-193826
2022-04-23,VT,0,0,2022-12-10-193826
2022-04-30,VT,0,0,2022-12-10-193826
2022-05-07,VT,0,0,2022-12-10-193826
2022-05-14,VT,0,0,2022-12-10-193826
2022-05-21,VT,0,0,2022-12-10-193826
2022-05-28,VT,0,0,2022-12-10-193826
2022-06-04,VT,0,0,2022-12-10-193826
2022-06-11,VT,0,0,2022-12-10-193826
2022-06-18,VT,0,0,2022-12-10-193826
2022-06-25,VT,0,0,2022-12-10-193826
2022-07-02,VT,0,0,2022-12-10-193826
2022-07-09,VT,0,0,2022-12-10-193826
2022-07-16,VT,0,0,2022-12-10-193826
2022-07-23,VT,0,0,2022-12-10-193826
2022-07-30,VT,0,0,2022-12-10-193826
2022-08-06,VT,0,0,2022-12-10-193826
2022-08-13,VT,0,0,2022-12-10-193826
2022-08-20,VT,0,0,2022-12-10-193826
2022-08-27,VT,0,0,2022-12-10-193826
2022-09-03,VT,0,0,2022-12-10-193826
2022-09-10,VT,0,0,2022-12-10-193826
2022-09-17,VT,0,0,2022-12-10-193826
2022-09-24,VT,0,0,2022-12-10-193826
2022-10-01,VT,0,0,2022-12-10-193826
2022-10-08,VT,0,0,2022-12-10-193826
2022-10-15,VT,0,0,2022-12-10-193826
2022-10-22,VT,0,0,2022-12-10-193826
2022-10-29,VT,0,0,2022-12-10-193826
2022-11-05,VT,0,0,2022-12-10-193826
2022-11-12,VT,0,0,2022-12-10-193826
2022-11-19,VT,0,0,2022-12-10-193826
2022-11-26,VT,0,0,2022-12-10-193826
2022-12-03,VT,0,0,2022-12-10-193826
2020-12-12,VA,0,0,2022-12-10-193826
2020-12-19,VA,0,0,2022-12-10-193826
2020-12-26,VA,0,0,2022-12-10-193826
2021-01-02,VA,0,0,2022-12-10-193826
2021-01-09,VA,0,0,2022-12-10-193826
2021-01-16,VA,0,0,2022-12-10-193826
2021-01-23,VA,0,0,2022-12-10-193826
2021-01-30,VA,0,0,2022-12-10-193826
2021-02-06,VA,0,0,2022-12-10-193826
2021-02-13,VA,0,0,2022-12-10-193826
2021-02-20,VA,0,0,2022-12-10-193826
2021-02-27,VA,0,0,2022-12-10-193826
2021-03-06,VA,0,0,2022-12-10-193826
2021-03-13,VA,0,0,2022-12-10-193826
2021-03-20,VA,0,0,2022-12-10-193826
2021-03-27,VA,0,0,2022-12-10-193826
2021-04-03,VA,0,0,2022-12-10-193826
2021-04-10,VA,0,0,2022-12-10-193826
2021-04-17,VA,0,0,2022-12-10-193826
2021-04-24,VA,16.667,0,2022-12-10-193826
2021-05-01,VA,27.778,0,2022-12-10-193826
2021-05-08,VA,27.778,0,2022-12-10-193826
2021-05-15,VA,24.444,0,2022-12-10-193826
2021-05-22,VA,26.667,0,2022-12-10-193826
2021-05-29,VA,26.667,0,2022-12-10-193826
2021-06-05,VA,13.333,0,2022-12-10-193826
2021-06-12,VA,3.704,0,2022-12-10-193826
2021-06-19,VA,5.153,0,2022-12-10-193826
2021-06-26,VA,7.375,0,2022-12-10-193826
2021-07-03,VA,5.032,0,2022-12-10-193826
2021-07-10,VA,8.234,0,2022-12-10-193826
2021-07-17,VA,7.972,0,2022-12-10-193826
2021-07-24,VA,11.82,0,2022-12-10-193826
2021-07-31,VA,11.581,0,2022-12-10-193826
2021-08-07,VA,14.14,0,2022-12-10-193826
2021-08-14,VA,17.167,0,2022-12-10-193826
2021-08-21,VA,16.966,0,2022-12-10-193826
2021-08-28,VA,15.779,0,2022-12-10-193826
2021-09-04,VA,13.866,0,2022-12-10-193826
2021-09-11,VA,17.393,0,2022-12-10-193826
2021-09-18,VA,15.171,0,2022-12-10-193826
2021-09-25,VA,9.924,0,2022-12-10-193826
2021-10-02,VA,5.412,0,2022-12-10-193826
2021-10-09,VA,7.331,0,2022-12-10-193826
2021-10-16,VA,13.327,0,2022-12-10-193826
2021-10-23,VA,16.768,0,2022-12-10-193826
2021-10-30,VA,15.404,0,2022-12-10-193826
2021-11-06,VA,11.842,0,2022-12-10-193826
2021-11-13,VA,7.398,0,2022-12-10-193826
2021-11-20,VA,5.731,0,2022-12-10-193826
2021-11-27,VA,11.746,0,2022-12-10-193826
2021-12-04,VA,9.524,0,2022-12-10-193826
2021-12-11,VA,14.286,0,2022-12-10-193826
2021-12-18,VA,4.762,0,2022-12-10-193826
2021-12-25,VA,4.762,0,2022-12-10-193826
2022-01-01,VA,0,0,2022-12-10-193826
2022-01-08,VA,0,0,2022-12-10-193826
2022-01-15,VA,0,0,2022-12-10-193826
2022-01-22,VA,0,0,2022-12-10-193826
2022-01-29,VA,0,0,2022-12-10-193826
2022-02-05,VA,0,0,2022-12-10-193826
2022-02-12,VA,6.667,0,2022-12-10-193826
2022-02-19,VA,6.667,0,2022-12-10-193826
2022-02-26,VA,6.667,0,2022-12-10-193826
2022-03-05,VA,0,0,2022-12-10-193826
2022-03-12,VA,0,0,2022-12-10-193826
2022-03-19,VA,0,0,2022-12-10-193826
2022-03-26,VA,0,0,2022-12-10-193826
2022-04-02,VA,0,0,2022-12-10-193826
2022-04-09,VA,0,0,2022-12-10-193826
2022-04-16,VA,0,0,2022-12-10-193826
2022-04-23,VA,0,0,2022-12-10-193826
2022-04-30,VA,0,0,2022-12-10-193826
2022-05-07,VA,0,0,2022-12-10-193826
2022-05-14,VA,0,0,2022-12-10-193826
2022-05-21,VA,0,0,2022-12-10-193826
2022-05-28,VA,0.463,0,2022-12-10-193826
2022-06-04,VA,4.086,0,2022-12-10-193826
2022-06-11,VA,4.781,0,2022-12-10-193826
2022-06-18,VA,6.027,0,2022-12-10-193826
2022-06-25,VA,4.206,0,2022-12-10-193826
2022-07-02,VA,5.733,0,2022-12-10-193826
2022-07-09,VA,7.425,0,2022-12-10-193826
2022-07-16,VA,9.327,0,2022-12-10-193826
2022-07-23,VA,0,0,2022-12-10-193826
2022-07-30,VA,0,0,2022-12-10-193826
2022-08-06,VA,0,0,2022-12-10-193826
2022-08-13,VA,0,0,2022-12-10-193826
2022-08-20,VA,0,0,2022-12-10-193826
2022-08-27,VA,0,0,2022-12-10-193826
2022-09-03,VA,0,0,2022-12-10-193826
2022-09-10,VA,0,0,2022-12-10-193826
2022-09-17,VA,0,0,2022-12-10-193826
2022-09-24,VA,0,0,2022-12-10-193826
2022-10-01,VA,0,0,2022-12-10-193826
2022-10-08,VA,0,0,2022-12-10-193826
2022-10-15,VA,0,0,2022-12-10-193826
2022-10-22,VA,0,0,2022-12-10-193826
2022-10-29,VA,0,0,2022-12-10-193826
2022-11-05,VA,0,0,2022-12-10-193826
2022-11-12,VA,0,0,2022-12-10-193826
2022-11-19,VA,0,0,2022-12-10-193826
2022-11-26,VA,0,0,2022-12-10-193826
2022-12-03,VA,0,0,2022-12-10-193826
2020-12-12,WA,0,9,2022-12-10-193826
2020-12-19,WA,4.762,7,2022-12-10-193826
2020-12-26,WA,4.762,10,2022-12-10-193826
2021-01-02,WA,4.762,11,2022-12-10-193826
2021-01-09,WA,0,11.333,2022-12-10-193826
2021-01-16,WA,0,11.333,2022-12-10-193826
2021-01-23,WA,0,10,2022-12-10-193826
2021-01-30,WA,0,12,2022-12-10-193826
2021-02-06,WA,0,10.667,2022-12-10-193826
2021-02-13,WA,0,9.333,2022-12-10-193826
2021-02-20,WA,0,6.667,2022-12-10-193826
2021-02-27,WA,0,7.333,2022-12-10-193826
2021-03-06,WA,2.564,9.333,2022-12-10-193826
2021-03-13,WA,2.564,10.667,2022-12-10-193826
2021-03-20,WA,2.564,10,2022-12-10-193826
2021-03-27,WA,0,10.667,2022-12-10-193826
2021-04-03,WA,0,11.667,2022-12-10-193826
2021-04-10,WA,0,12,2022-12-10-193826
2021-04-17,WA,0,8.333,2022-12-10-193826
2021-04-24,WA,3.333,7.333,2022-12-10-193826
2021-05-01,WA,3.333,7,2022-12-10-193826
2021-05-08,WA,3.333,8.333,2022-12-10-193826
2021-05-15,WA,0,7.333,2022-12-10-193826
2021-05-22,WA,0,7,2022-12-10-193826
2021-05-29,WA,0,4.333,2022-12-10-193826
2021-06-05,WA,0,2,2022-12-10-193826
2021-06-12,WA,0,0,2022-12-10-193826
2021-06-19,WA,0,0,2022-12-10-193826
2021-06-26,WA,0,0,2022-12-10-193826
2021-07-03,WA,0,2,2022-12-10-193826
2021-07-10,WA,0,3,2022-12-10-193826
2021-07-17,WA,0,5.667,2022-12-10-193826
2021-07-24,WA,0,8.667,2022-12-10-193826
2021-07-31,WA,1.075,18,2022-12-10-193826
2021-08-07,WA,4.524,25,2022-12-10-193826
2021-08-14,WA,7.301,24,2022-12-10-193826
2021-08-21,WA,16.643,24.333,2022-12-10-193826
2021-08-28,WA,15.046,26.667,2022-12-10-193826
2021-09-04,WA,18.409,35.333,2022-12-10-193826
2021-09-11,WA,15.685,33.333,2022-12-10-193826
2021-09-18,WA,20.85,34,2022-12-10-193826
2021-09-25,WA,21.628,39,2022-12-10-193826
2021-10-02,WA,17.269,47,2022-12-10-193826
2021-10-09,WA,18.095,51.333,2022-12-10-193826
2021-10-16,WA,17.367,57,2022-12-10-193826
2021-10-23,WA,22.962,59,2022-12-10-193826
2021-10-30,WA,22.309,59,2022-12-10-193826
2021-11-06,WA,24.603,54,2022-12-10-193826
2021-11-13,WA,20.803,52.667,2022-12-10-193826
2021-11-20,WA,20.684,46.667,2022-12-10-193826
2021-11-27,WA,19.216,41,2022-12-10-193826
2021-12-04,WA,26.816,42,2022-12-10-193826
2021-12-11,WA,24.32,48,2022-12-10-193826
2021-12-18,WA,21.9,54.667,2022-12-10-193826
2021-12-25,WA,13.446,62.333,2022-12-10-193826
2022-01-01,WA,10.566,65,2022-12-10-193826
2022-01-08,WA,6.949,57,2022-12-10-193826
2022-01-15,WA,5.307,43.667,2022-12-10-193826
2022-01-22,WA,6.081,33,2022-12-10-193826
2022-01-29,WA,7.999,29.333,2022-12-10-193826
2022-02-05,WA,9.289,22.333,2022-12-10-193826
2022-02-12,WA,6.82,19.667,2022-12-10-193826
2022-02-19,WA,6.952,15.667,2022-12-10-193826
2022-02-26,WA,4.419,18,2022-12-10-193826
2022-03-05,WA,7.197,15.667,2022-12-10-193826
2022-03-12,WA,4.98,25.667,2022-12-10-193826
2022-03-19,WA,3.591,27.667,2022-12-10-193826
2022-03-26,WA,2.095,32.333,2022-12-10-193826
2022-04-02,WA,2.292,29.667,2022-12-10-193826
2022-04-09,WA,3.033,34.667,2022-12-10-193826
2022-04-16,WA,1.751,34.667,2022-12-10-193826
2022-04-23,WA,0.741,38,2022-12-10-193826
2022-04-30,WA,0,35.667,2022-12-10-193826
2022-05-07,WA,0.901,39.333,2022-12-10-193826
2022-05-14,WA,1.911,36,2022-12-10-193826
2022-05-21,WA,2.812,35.667,2022-12-10-193826
2022-05-28,WA,1.911,35,2022-12-10-193826
2022-06-04,WA,0.901,34.667,2022-12-10-193826
2022-06-11,WA,0.833,35.667,2022-12-10-193826
2022-06-18,WA,1.609,38.333,2022-12-10-193826
2022-06-25,WA,1.609,29.333,2022-12-10-193826
2022-07-02,WA,2.362,23,2022-12-10-193826
2022-07-09,WA,3.968,13.333,2022-12-10-193826
2022-07-16,WA,3.968,17,2022-12-10-193826
2022-07-23,WA,2.381,15.333,2022-12-10-193826
2022-07-30,WA,0,11,2022-12-10-193826
2022-08-06,WA,0,10,2022-12-10-193826
2022-08-13,WA,2.564,9,2022-12-10-193826
2022-08-20,WA,0,8.667,2022-12-10-193826
2022-08-27,WA,0,11.333,2022-12-10-193826
2022-09-03,WA,0,14.333,2022-12-10-193826
2022-09-10,WA,6.372,20.667,2022-12-10-193826
2022-09-17,WA,8.356,23,2022-12-10-193826
2022-09-24,WA,10.659,24,2022-12-10-193826
2022-10-01,WA,11.127,27.667,2022-12-10-193826
2022-10-08,WA,11.621,32,2022-12-10-193826
2022-10-15,WA,14.621,41,2022-12-10-193826
2022-10-22,WA,22.11,73.333,2022-12-10-193826
2022-10-29,WA,26.775,129.667,2022-12-10-193826
2022-11-05,WA,27.637,170.333,2022-12-10-193826
2022-11-12,WA,25.012,170.333,2022-12-10-193826
2022-11-19,WA,18.084,112.667,2022-12-10-193826
2022-11-26,WA,12.397,61,2022-12-10-193826
2022-12-03,WA,7.966,28,2022-12-10-193826
2020-12-12,WV,0,2.333,2022-12-10-193826
2020-12-19,WV,0,2.333,2022-12-10-193826
2020-12-26,WV,0,2.333,2022-12-10-193826
2021-01-02,WV,0,2,2022-12-10-193826
2021-01-09,WV,0,2.333,2022-12-10-193826
2021-01-16,WV,0,1.667,2022-12-10-193826
2021-01-23,WV,0,1.667,2022-12-10-193826
2021-01-30,WV,0,1.667,2022-12-10-193826
2021-02-06,WV,0,2.667,2022-12-10-193826
2021-02-13,WV,0,3.333,2022-12-10-193826
2021-02-20,WV,0,3.667,2022-12-10-193826
2021-02-27,WV,0,2.667,2022-12-10-193826
2021-03-06,WV,0,2.333,2022-12-10-193826
2021-03-13,WV,0,2,2022-12-10-193826
2021-03-20,WV,0,2.667,2022-12-10-193826
2021-03-27,WV,0,2.333,2022-12-10-193826
2021-04-03,WV,0,4.667,2022-12-10-193826
2021-04-10,WV,0,4,2022-12-10-193826
2021-04-17,WV,0,4,2022-12-10-193826
2021-04-24,WV,0,2,2022-12-10-193826
2021-05-01,WV,0,2,2022-12-10-193826
2021-05-08,WV,0,2,2022-12-10-193826
2021-05-15,WV,0,2.333,2022-12-10-193826
2021-05-22,WV,0,3.667,2022-12-10-193826
2021-05-29,WV,0,3,2022-12-10-193826
2021-06-05,WV,0,3.333,2022-12-10-193826
2021-06-12,WV,0,2,2022-12-10-193826
2021-06-19,WV,0,3.333,2022-12-10-193826
2021-06-26,WV,0,5.333,2022-12-10-193826
2021-07-03,WV,0,6,2022-12-10-193826
2021-07-10,WV,0,5,2022-12-10-193826
2021-07-17,WV,0,4,2022-12-10-193826
2021-07-24,WV,16.667,3.667,2022-12-10-193826
2021-07-31,WV,21.429,5.667,2022-12-10-193826
2021-08-07,WV,54.762,3.333,2022-12-10-193826
2021-08-14,WV,51.429,4.333,2022-12-10-193826
2021-08-21,WV,60,5.333,2022-12-10-193826
2021-08-28,WV,30.833,7.667,2022-12-10-193826
2021-09-04,WV,24.167,7.667,2022-12-10-193826
2021-09-11,WV,19.167,5.667,2022-12-10-193826
2021-09-18,WV,26.111,5,2022-12-10-193826
2021-09-25,WV,23.611,6,2022-12-10-193826
2021-10-02,WV,15.278,6.667,2022-12-10-193826
2021-10-09,WV,4.167,6.333,2022-12-10-193826
2021-10-16,WV,9.524,6,2022-12-10-193826
2021-10-23,WV,22.857,7.333,2022-12-10-193826
2021-10-30,WV,32.381,8,2022-12-10-193826
2021-11-06,WV,29.524,9,2022-12-10-193826
2021-11-13,WV,22.251,9.333,2022-12-10-193826
2021-11-20,WV,18.977,12.333,2022-12-10-193826
2021-11-27,WV,12.311,10.667,2022-12-10-193826
2021-12-04,WV,9.028,11,2022-12-10-193826
2021-12-11,WV,11.869,9.333,2022-12-10-193826
2021-12-18,WV,22.014,15.333,2022-12-10-193826
2021-12-25,WV,23.998,16,2022-12-10-193826
2022-01-01,WV,14.907,16.333,2022-12-10-193826
2022-01-08,WV,4.762,11.667,2022-12-10-193826
2022-01-15,WV,0,8.333,2022-12-10-193826
2022-01-22,WV,0,9.333,2022-12-10-193826
2022-01-29,WV,0,10.667,2022-12-10-193826
2022-02-05,WV,0,12,2022-12-10-193826
2022-02-12,WV,1.961,12.667,2022-12-10-193826
2022-02-19,WV,7.224,14.667,2022-12-10-193826
2022-02-26,WV,8.057,25.333,2022-12-10-193826
2022-03-05,WV,6.096,32,2022-12-10-193826
2022-03-12,WV,0.833,39,2022-12-10-193826
2022-03-19,WV,0,37.333,2022-12-10-193826
2022-03-26,WV,1.075,35.333,2022-12-10-193826
2022-04-02,WV,1.075,30.333,2022-12-10-193826
2022-04-09,WV,1.075,25,2022-12-10-193826
2022-04-16,WV,4.762,17,2022-12-10-193826
2022-04-23,WV,4.762,11.333,2022-12-10-193826
2022-04-30,WV,4.762,7,2022-12-10-193826
2022-05-07,WV,0,6,2022-12-10-193826
2022-05-14,WV,0,6.333,2022-12-10-193826
2022-05-21,WV,0,5.333,2022-12-10-193826
2022-05-28,WV,0,6,2022-12-10-193826
2022-06-04,WV,9.524,5.333,2022-12-10-193826
2022-06-11,WV,9.524,6,2022-12-10-193826
2022-06-18,WV,9.524,5.667,2022-12-10-193826
2022-06-25,WV,0,4,2022-12-10-193826
2022-07-02,WV,0,4,2022-12-10-193826
2022-07-09,WV,0,5,2022-12-10-193826
2022-07-16,WV,0,6,2022-12-10-193826
2022-07-23,WV,0,6.667,2022-12-10-193826
2022-07-30,WV,0,5.667,2022-12-10-193826
2022-08-06,WV,0,6,2022-12-10-193826
2022-08-13,WV,0,4,2022-12-10-193826
2022-08-20,WV,0,3.333,2022-12-10-193826
2022-08-27,WV,0,3.333,2022-12-10-193826
2022-09-03,WV,4.762,5.333,2022-12-10-193826
2022-09-10,WV,4.762,6.333,2022-12-10-193826
2022-09-17,WV,4.762,7.333,2022-12-10-193826
2022-09-24,WV,0,6,2022-12-10-193826
2022-10-01,WV,5.556,6,2022-12-10-193826
2022-10-08,WV,17.32,8.667,2022-12-10-193826
2022-10-15,WV,29.441,11.333,2022-12-10-193826
2022-10-22,WV,31.822,16.333,2022-12-10-193826
2022-10-29,WV,26.407,24.667,2022-12-10-193826
2022-11-05,WV,24.762,32.667,2022-12-10-193826
2022-11-12,WV,25.714,30.667,2022-12-10-193826
2022-11-19,WV,33.091,22.333,2022-12-10-193826
2022-11-26,WV,24.466,16.667,2022-12-10-193826
2022-12-03,WV,23.366,17.5,2022-12-10-193826
2020-12-12,WI,4,23.667,2022-12-10-193826
2020-12-19,WI,5.444,19.333,2022-12-10-193826
2020-12-26,WI,6.111,14.333,2022-12-10-193826
2021-01-02,WI,7.865,13.667,2022-12-10-193826
2021-01-09,WI,5.088,28.333,2022-12-10-193826
2021-01-16,WI,4.929,32,2022-12-10-193826
2021-01-23,WI,3.175,31,2022-12-10-193826
2021-01-30,WI,7.937,19.333,2022-12-10-193826
2021-02-06,WI,6.845,17.667,2022-12-10-193826
2021-02-13,WI,8.697,18.333,2022-12-10-193826
2021-02-20,WI,6.499,20,2022-12-10-193826
2021-02-27,WI,4.416,19,2022-12-10-193826
2021-03-06,WI,2.564,22.667,2022-12-10-193826
2021-03-13,WI,2.899,21.667,2022-12-10-193826
2021-03-20,WI,2.899,25,2022-12-10-193826
2021-03-27,WI,2.899,22.333,2022-12-10-193826
2021-04-03,WI,1.449,30,2022-12-10-193826
2021-04-10,WI,1.449,26,2022-12-10-193826
2021-04-17,WI,1.449,23.667,2022-12-10-193826
2021-04-24,WI,0,15.667,2022-12-10-193826
2021-05-01,WI,0,18,2022-12-10-193826
2021-05-08,WI,0,17.333,2022-12-10-193826
2021-05-15,WI,0,13.667,2022-12-10-193826
2021-05-22,WI,0,15,2022-12-10-193826
2021-05-29,WI,0,18.333,2022-12-10-193826
2021-06-05,WI,2.083,20,2022-12-10-193826
2021-06-12,WI,3.159,23,2022-12-10-193826
2021-06-19,WI,4.608,23.333,2022-12-10-193826
2021-06-26,WI,6.691,26,2022-12-10-193826
2021-07-03,WI,8.514,23.333,2022-12-10-193826
2021-07-10,WI,13.732,34,2022-12-10-193826
2021-07-17,WI,15.914,40,2022-12-10-193826
2021-07-24,WI,20.859,43.667,2022-12-10-193826
2021-07-31,WI,20.499,37.667,2022-12-10-193826
2021-08-07,WI,23.914,56.667,2022-12-10-193826
2021-08-14,WI,30.212,67.333,2022-12-10-193826
2021-08-21,WI,36.564,81.333,2022-12-10-193826
2021-08-28,WI,44.204,86,2022-12-10-193826
2021-09-04,WI,46.494,111.333,2022-12-10-193826
2021-09-11,WI,47.105,119.333,2022-12-10-193826
2021-09-18,WI,44.06,146.667,2022-12-10-193826
2021-09-25,WI,40.961,136,2022-12-10-193826
2021-10-02,WI,41.418,164,2022-12-10-193826
2021-10-09,WI,41.445,162.333,2022-12-10-193826
2021-10-16,WI,38.627,181.667,2022-12-10-193826
2021-10-23,WI,34.161,167.333,2022-12-10-193826
2021-10-30,WI,29.507,149.667,2022-12-10-193826
2021-11-06,WI,27.751,139.333,2022-12-10-193826
2021-11-13,WI,25.354,125.333,2022-12-10-193826
2021-11-20,WI,21.483,110,2022-12-10-193826
2021-11-27,WI,16.89,107,2022-12-10-193826
2021-12-04,WI,13.731,97,2022-12-10-193826
2021-12-11,WI,11.289,92.667,2022-12-10-193826
2021-12-18,WI,9.083,78.333,2022-12-10-193826
2021-12-25,WI,7.463,75.667,2022-12-10-193826
2022-01-01,WI,9.805,76.667,2022-12-10-193826
2022-01-08,WI,9.36,63,2022-12-10-193826
2022-01-15,WI,11.198,58.667,2022-12-10-193826
2022-01-22,WI,6.338,44,2022-12-10-193826
2022-01-29,WI,6.577,42,2022-12-10-193826
2022-02-05,WI,3.937,33.667,2022-12-10-193826
2022-02-12,WI,6.137,35.667,2022-12-10-193826
2022-02-19,WI,4.383,37,2022-12-10-193826
2022-02-26,WI,4.027,40.333,2022-12-10-193826
2022-03-05,WI,0.926,32.667,2022-12-10-193826
2022-03-12,WI,0.926,24.333,2022-12-10-193826
2022-03-19,WI,0,18.667,2022-12-10-193826
2022-03-26,WI,0,14,2022-12-10-193826
2022-04-02,WI,0.901,20.667,2022-12-10-193826
2022-04-09,WI,0.901,19.333,2022-12-10-193826
2022-04-16,WI,0.901,22.667,2022-12-10-193826
2022-04-23,WI,0,19,2022-12-10-193826
2022-04-30,WI,3.226,24.333,2022-12-10-193826
2022-05-07,WI,6.93,28,2022-12-10-193826
2022-05-14,WI,6.93,31,2022-12-10-193826
2022-05-21,WI,3.704,24.667,2022-12-10-193826
2022-05-28,WI,0,19.333,2022-12-10-193826
2022-06-04,WI,0,10.333,2022-12-10-193826
2022-06-11,WI,9.524,8.667,2022-12-10-193826
2022-06-18,WI,20.635,13,2022-12-10-193826
2022-06-25,WI,22.167,39.333,2022-12-10-193826
2022-07-02,WI,25.144,39.667,2022-12-10-193826
2022-07-09,WI,17.063,35.333,2022-12-10-193826
2022-07-16,WI,25.787,10.667,2022-12-10-193826
2022-07-23,WI,18.049,12.667,2022-12-10-193826
2022-07-30,WI,24.542,11.333,2022-12-10-193826
2022-08-06,WI,25.397,9,2022-12-10-193826
2022-08-13,WI,40.079,8.333,2022-12-10-193826
2022-08-20,WI,43.056,8.667,2022-12-10-193826
2022-08-27,WI,44.066,10.333,2022-12-10-193826
2022-09-03,WI,24.621,7.667,2022-12-10-193826
2022-09-10,WI,12.121,7.333,2022-12-10-193826
2022-09-17,WI,8.333,10.333,2022-12-10-193826
2022-09-24,WI,18.333,15.667,2022-12-10-193826
2022-10-01,WI,29.444,23.333,2022-12-10-193826
2022-10-08,WI,35.817,28,2022-12-10-193826
2022-10-15,WI,35.88,39,2022-12-10-193826
2022-10-22,WI,39.769,62.333,2022-12-10-193826
2022-10-29,WI,39.4,82,2022-12-10-193826
2022-11-05,WI,40.619,86,2022-12-10-193826
2022-11-12,WI,39.199,88.667,2022-12-10-193826
2022-11-19,WI,36.984,79.667,2022-12-10-193826
2022-11-26,WI,38.552,87,2022-12-10-193826
2022-12-03,WI,0,0,2022-12-10-193826
2020-12-12,WY,0,0,2022-12-10-193826
2020-12-19,WY,0,0,2022-12-10-193826
2020-12-26,WY,0,0,2022-12-10-193826
2021-01-02,WY,0,0,2022-12-10-193826
2021-01-09,WY,0,0,2022-12-10-193826
2021-01-16,WY,0,0,2022-12-10-193826
2021-01-23,WY,0,0,2022-12-10-193826
2021-01-30,WY,0,0,2022-12-10-193826
2021-02-06,WY,0,0,2022-12-10-193826
2021-02-13,WY,0,0,2022-12-10-193826
2021-02-20,WY,0,0,2022-12-10-193826
2021-02-27,WY,0,0,2022-12-10-193826
2021-03-06,WY,0,0,2022-12-10-193826
2021-03-13,WY,0,0,2022-12-10-193826
2021-03-20,WY,0,0,2022-12-10-193826
2021-03-27,WY,0,0,2022-12-10-193826
2021-04-03,WY,0,0,2022-12-10-193826
2021-04-10,WY,0,0,2022-12-10-193826
2021-04-17,WY,0,0,2022-12-10-193826
2021-04-24,WY,0,0,2022-12-10-193826
2021-05-01,WY,0,0,2022-12-10-193826
2021-05-08,WY,0,0,2022-12-10-193826
2021-05-15,WY,0,0,2022-12-10-193826
2021-05-22,WY,0,0,2022-12-10-193826
2021-05-29,WY,0,0,2022-12-10-193826
2021-06-05,WY,0,0,2022-12-10-193826
2021-06-12,WY,0,0,2022-12-10-193826
2021-06-19,WY,0,0,2022-12-10-193826
2021-06-26,WY,0,0,2022-12-10-193826
2021-07-03,WY,0,0,2022-12-10-193826
2021-07-10,WY,0,0,2022-12-10-193826
2021-07-17,WY,0,0,2022-12-10-193826
2021-07-24,WY,0,0,2022-12-10-193826
2021-07-31,WY,0,0,2022-12-10-193826
2021-08-07,WY,0,0,2022-12-10-193826
2021-08-14,WY,0,0,2022-12-10-193826
2021-08-21,WY,0,0,2022-12-10-193826
2021-08-28,WY,0,0,2022-12-10-193826
2021-09-04,WY,0,0,2022-12-10-193826
2021-09-11,WY,0,0,2022-12-10-193826
2021-09-18,WY,0,0,2022-12-10-193826
2021-09-25,WY,0,0,2022-12-10-193826
2021-10-02,WY,0,0,2022-12-10-193826
2021-10-09,WY,31.111,0,2022-12-10-193826
2021-10-16,WY,42.222,0,2022-12-10-193826
2021-10-23,WY,44.444,0,2022-12-10-193826
2021-10-30,WY,36.944,0,2022-12-10-193826
2021-11-06,WY,42.5,0,2022-12-10-193826
2021-11-13,WY,40.278,0,2022-12-10-193826
2021-11-20,WY,47.778,0,2022-12-10-193826
2021-11-27,WY,47.778,0,2022-12-10-193826
2021-12-04,WY,53.333,0,2022-12-10-193826
2021-12-11,WY,44.444,0,2022-12-10-193826
