week,state,antigen_detections,pcr_detections,update_dts
,WY,0,2.6,2023-07-20-091818
,WY,0,1.8,2023-07-20-091818
,WY,0,2.4,2023-07-20-091818
,WY,0,2,2023-07-20-091818
,WY,0,3.8,2023-07-20-091818
,WY,0,3.8,2023-07-20-091818
,WY,0,3.6,2023-07-20-091818
,WY,0,3.2,2023-07-20-091818
,WY,0,3.2,2023-07-20-091818
,WY,0,1,2023-07-20-091818
,WY,0,0.6,2023-07-20-091818
,WY,0,0.6,2023-07-20-091818
,WY,0,0.6,2023-07-20-091818
,WY,0,0.4,2023-07-20-091818
,WY,0,0.4,2023-07-20-091818
,WY,0,0.4,2023-07-20-091818
,WY,0,0.2,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0.2,2023-07-20-091818
,WY,0,0.2,2023-07-20-091818
,WY,0,0.2,2023-07-20-091818
,WY,0,0.2,2023-07-20-091818
,WY,0,0.2,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0.2,2023-07-20-091818
,WY,0,0.2,2023-07-20-091818
,WY,0,0.2,2023-07-20-091818
,WY,0,0.4,2023-07-20-091818
,WY,0,0.4,2023-07-20-091818
,WY,0,0.2,2023-07-20-091818
,WY,0,0.2,2023-07-20-091818
,WY,0,0.2,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0.2,2023-07-20-091818
,WY,0,0.2,2023-07-20-091818
,WY,0,0.2,2023-07-20-091818
,WY,0,0.2,2023-07-20-091818
,WY,0,0.2,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
,WY,0,0,2023-07-20-091818
